WARD,ANC,NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,PSA_ID,DistrictID,SHIFT_Code,OFFENSE_Code,METHOD_Code,CRIME_TYPE
83,106,145,199,403,29455,2985,9883,50,20,9,1,12,16
83,105,145,207,396,29456,3006,10125,54,20,9,1,12,16
83,104,144,196,406,29457,3074,10317,53,20,9,5,12,16
83,103,144,194,407,29458,2926,10040,49,20,9,1,12,16
83,104,144,338,410,29459,858,10454,48,20,9,1,12,16
83,103,143,191,409,29460,3199,10343,48,20,9,1,12,16
83,103,144,194,407,29461,2889,9991,49,20,10,0,12,16
83,104,146,192,410,29462,3201,10345,48,20,10,5,12,16
83,105,145,205,392,29463,3195,10337,54,20,9,1,12,16
83,105,145,207,394,29464,3047,10122,51,20,10,1,12,16
83,104,144,313,412,29465,3309,10455,53,20,9,1,12,16
83,105,145,207,396,29466,3310,10039,51,20,9,2,14,16
83,103,145,197,400,29467,3311,10456,50,20,9,1,12,16
83,106,145,200,404,29468,3011,10130,50,20,9,1,12,16
83,103,143,191,409,29469,3199,10343,48,20,10,1,12,16
83,106,145,199,403,29470,2985,9883,50,20,10,2,12,16
83,104,144,195,406,29471,2954,10071,49,20,11,1,12,16
83,105,145,198,401,29472,2921,10035,50,20,11,4,13,15
83,104,144,195,406,29473,1286,10028,49,20,10,4,13,15
83,91,145,207,394,29474,3212,10354,56,20,9,4,13,15
83,103,143,191,409,29475,3312,10457,48,20,10,1,12,16
83,103,143,191,409,29476,2885,9987,48,20,11,4,14,15
83,105,145,207,394,29477,3171,10117,51,20,11,1,12,16
83,105,145,207,394,29478,507,10170,51,20,9,5,12,16
83,103,145,208,395,29479,3164,10437,51,20,9,0,12,16
83,105,145,198,401,29480,2891,9993,50,20,11,3,14,15
83,103,144,194,407,29481,2889,9991,49,20,9,0,12,16
83,104,144,196,406,29482,2928,9994,53,20,10,0,12,16
83,103,144,194,407,29483,2953,10112,49,20,10,4,12,15
83,105,145,207,394,29484,3313,10458,54,20,10,1,12,16
83,104,144,196,406,29485,3314,10459,49,20,10,1,12,16
83,106,145,199,403,29486,3315,10460,50,20,10,0,12,16
83,104,144,195,406,29487,2884,9986,49,20,9,4,13,15
83,105,145,203,392,29488,3316,10461,54,20,10,1,12,16
83,105,145,198,401,29489,3317,10462,51,20,9,4,13,15
83,103,143,191,409,29490,3318,10463,48,20,9,2,12,16
83,104,144,196,406,29491,3217,10011,53,20,9,2,12,16
83,103,144,194,407,29492,2889,9991,49,20,9,0,12,16
83,105,145,207,394,29493,3319,10464,51,20,9,1,12,16
83,105,145,201,393,29494,658,10465,54,20,9,5,12,16
83,105,145,206,395,29495,3286,10025,54,20,9,0,12,16
83,104,144,196,406,29496,3320,10019,53,20,9,1,12,16
83,104,144,200,404,29497,2994,10078,53,20,9,5,12,16
83,103,144,194,407,29498,2889,9991,49,20,9,0,12,16
83,104,144,195,405,29499,3321,10466,49,20,9,0,12,16
83,104,144,192,410,29500,2893,10454,48,20,10,0,12,16
83,104,144,196,406,29501,3322,10467,53,20,9,0,12,16
83,105,145,207,396,29502,3288,10435,51,20,9,1,12,16
83,105,145,207,396,29503,2925,10039,51,20,10,0,12,16
83,105,145,198,401,29504,3323,10468,50,20,10,1,12,16
83,105,145,198,401,29505,2921,10035,50,20,10,1,12,16
83,103,144,194,407,29506,688,10011,49,20,10,1,12,16
83,103,143,191,409,29507,3257,10405,48,20,11,1,12,16
83,104,144,192,410,29508,3043,10164,48,20,11,1,12,16
83,103,144,194,407,29509,3324,10469,49,20,9,1,12,16
83,106,145,199,403,29510,3315,10460,50,20,9,1,12,16
83,103,143,191,409,29511,3325,10470,48,20,9,1,12,16
83,#N/A,137,190,398,29512,3207,10350,32,18,9,5,12,16
83,103,145,208,395,29513,881,10471,51,20,9,5,12,16
83,105,145,205,393,29514,3326,10472,54,20,10,0,12,16
83,105,145,207,396,29515,2887,9989,54,20,10,1,12,16
83,105,145,205,392,29516,3327,10473,54,20,10,5,12,16
83,105,145,203,393,29517,2991,9807,54,20,10,1,12,16
83,105,145,207,394,29518,2914,10027,51,20,11,0,12,16
83,104,144,200,404,29519,3328,10347,53,20,11,5,12,16
83,104,146,313,412,29520,3147,10042,53,20,9,1,12,16
83,104,144,196,406,29521,2893,10057,48,20,9,1,12,16
83,104,144,196,406,29522,3012,10057,48,20,10,1,12,16
83,104,146,314,412,29523,3329,10474,53,20,9,5,12,16
83,103,144,193,407,29524,2894,10391,49,20,11,5,12,16
83,103,143,191,409,29525,3330,10475,48,20,9,1,12,16
83,104,144,192,410,29526,1191,9995,48,20,10,1,12,16
83,103,144,194,407,29527,2889,9991,49,20,10,0,12,16
83,104,144,195,406,29528,3005,10019,49,20,9,1,12,16
83,106,145,199,403,29529,3205,10348,50,20,9,0,12,16
83,105,145,207,394,29530,2139,10144,51,20,10,0,12,16
83,105,145,198,401,29531,2881,9983,50,20,10,3,13,15
83,#N/A,137,189,399,29532,3331,10476,32,18,10,1,12,16
83,103,144,194,408,29533,584,10270,49,20,10,1,12,16
83,106,145,200,404,29534,3332,9473,50,20,9,1,12,16
83,105,145,207,394,29535,3333,10477,51,20,9,1,12,16
83,105,145,198,401,29536,3121,10252,54,20,10,0,12,16
83,106,145,199,403,29537,3334,10478,50,20,10,1,12,16
83,103,143,191,409,29538,2965,10479,48,20,9,0,12,16
83,104,144,195,406,29539,3034,10381,49,20,10,1,12,16
83,105,145,206,395,29540,3335,9452,51,20,10,4,13,15
83,103,144,194,408,29541,3303,10105,49,20,10,4,13,15
83,105,145,207,396,29542,3336,10480,51,20,10,1,12,16
83,103,145,197,400,29543,3058,10481,50,20,11,4,13,15
83,104,144,200,411,29544,3337,10396,53,20,9,5,12,16
83,103,144,194,408,29545,2896,9998,49,20,9,2,12,16
83,104,144,200,411,29546,3245,10396,53,20,11,1,12,16
83,105,145,197,400,29547,3261,10070,50,20,9,1,12,16
83,103,144,194,407,29548,2889,9991,49,20,9,0,12,16
83,106,145,199,403,29549,3338,10482,54,20,11,7,12,15
83,104,144,200,404,29550,3339,10483,53,20,9,5,12,16
83,105,145,207,394,29551,3047,10144,51,20,9,1,12,16
83,104,144,200,404,29552,3340,10347,53,20,11,5,12,16
83,105,145,198,401,29553,2953,10070,50,20,9,1,12,16
83,105,145,198,401,29554,1033,10484,50,20,9,0,12,16
83,103,143,191,409,29555,3341,10485,48,20,9,0,12,16
83,103,144,194,407,29556,2889,9991,49,20,10,0,12,16
83,106,145,200,404,29557,3342,10486,50,20,10,2,12,16
83,105,145,202,393,29558,3343,10279,54,20,11,3,14,15
83,103,144,194,407,29559,2889,9991,49,20,9,0,12,16
83,103,145,208,394,29560,3344,10156,51,20,11,1,12,16
83,105,145,206,395,29561,3345,10397,51,20,9,0,12,16
83,104,146,313,412,29562,3147,10042,53,20,10,1,12,16
83,106,145,200,404,29563,1377,10108,50,20,10,0,12,16
83,104,144,192,410,29564,3346,10454,48,20,9,5,12,16
83,104,144,195,405,29565,3034,10487,49,20,9,1,12,16
83,103,143,191,409,29566,3090,10488,48,20,9,1,12,16
83,105,145,206,395,29567,3053,10212,51,20,10,1,12,16
83,105,145,197,400,29568,3347,10148,50,20,10,2,12,16
83,105,145,198,401,29569,2921,10035,50,20,9,0,12,16
83,105,145,206,395,29570,2903,10378,51,20,11,4,13,15
83,105,145,207,394,29571,3348,10489,51,20,11,3,14,15
83,104,144,200,404,29572,3204,10347,53,20,9,0,12,16
83,103,144,194,407,29573,2889,9991,49,20,9,0,12,16
83,104,144,196,406,29574,2893,10057,48,20,10,1,12,16
83,103,144,194,407,29575,3179,10317,49,20,10,0,12,16
83,105,145,207,394,29576,3349,10490,51,20,9,1,12,16
83,105,145,205,393,29577,3350,10491,54,20,10,5,12,16
83,106,145,199,403,29578,3351,9862,50,20,10,0,12,16
83,104,144,200,404,29579,2960,10078,53,20,10,2,12,16
83,106,145,200,404,29580,3022,10141,50,20,9,0,12,16
83,104,144,192,410,29581,3116,10246,48,20,9,0,12,16
83,104,144,195,406,29582,3005,10119,49,20,9,5,12,16
83,103,144,194,408,29583,2971,10092,48,20,9,0,12,16
83,104,144,338,410,29584,3352,10492,48,20,11,4,13,15
83,103,144,194,407,29585,2889,9991,49,20,9,0,12,16
83,105,145,198,401,29586,2881,10204,50,20,9,1,12,16
83,105,145,207,394,29587,3294,10170,51,20,9,0,12,16
83,105,145,205,392,29588,3195,10337,54,20,10,1,12,16
83,105,145,198,401,29589,3353,10050,51,20,10,1,12,16
83,106,145,199,403,29590,3106,10233,50,20,9,0,12,16
83,104,144,195,406,29591,3005,10119,49,20,10,4,13,15
83,105,145,207,394,29592,1029,10014,51,20,9,2,12,16
83,106,146,200,404,29593,3236,10387,50,20,9,1,12,16
83,105,145,198,401,29594,3107,10234,50,20,9,5,12,16
83,106,146,202,404,29595,2961,10079,54,20,10,4,13,15
83,106,145,202,404,29596,3183,10322,54,20,10,4,12,15
83,105,145,203,392,29597,3354,9847,54,20,9,1,12,16
83,105,145,207,396,29598,2916,10029,51,20,9,1,12,16
83,103,144,193,408,29599,2898,10412,48,20,9,1,12,16
83,103,144,194,407,29600,688,10011,49,20,9,1,12,16
83,103,144,193,407,29601,2957,10074,49,20,9,0,12,16
83,105,145,203,393,29602,3161,10300,54,20,9,1,12,16
83,105,145,207,394,29603,3171,10117,51,20,9,1,12,16
83,104,146,313,411,29604,3277,10425,53,20,10,1,12,16
83,105,145,207,394,29605,2894,10493,51,20,11,4,14,15
83,104,144,199,405,29606,3355,10494,49,20,10,4,12,15
83,103,143,191,409,29607,1232,10495,48,20,11,5,12,16
83,105,145,207,394,29608,3171,10117,51,20,10,4,14,15
83,104,144,195,406,29609,3034,10381,49,20,10,0,12,16
83,104,144,196,411,29610,3356,10195,53,20,11,1,12,16
83,106,145,199,403,29611,3122,10253,50,20,9,1,12,16
83,104,144,200,404,29612,3357,10496,53,20,9,5,12,16
83,104,146,313,411,29613,3358,10497,53,20,11,1,12,16
83,105,145,198,401,29614,3359,10498,51,20,9,4,12,15
83,104,146,313,412,29615,3360,10499,53,20,10,3,13,15
83,103,144,193,407,29616,3188,10329,49,20,11,4,12,15
83,105,145,207,394,29617,2914,10027,51,20,11,0,12,16
83,105,145,207,394,29618,690,10170,51,20,11,4,14,15
83,105,145,205,396,29619,3361,10500,54,20,11,4,12,15
83,106,145,201,403,29620,3362,10501,54,20,11,3,13,15
83,103,144,197,400,29621,3363,10502,50,20,11,3,12,15
83,105,145,207,394,29622,3171,10117,51,20,9,0,12,16
83,104,144,338,410,29623,3299,10503,48,20,9,1,12,16
83,103,127,338,409,29624,3364,10504,48,20,9,1,12,16
83,105,145,205,393,29625,786,10505,54,20,9,0,12,16
83,105,145,207,396,29626,2887,9989,51,20,9,2,12,16
83,104,146,192,410,29627,3253,10401,48,20,9,1,12,16
83,105,145,198,395,29628,3230,10218,51,20,9,0,12,16
83,#N/A,137,189,399,29629,3365,10506,32,18,9,5,12,16
83,105,145,207,394,29630,3031,10117,51,20,9,1,12,16
83,104,144,338,410,29631,3274,10507,48,20,10,0,12,16
83,103,145,208,395,29632,1004,10325,51,20,9,0,12,16
83,104,144,195,406,29633,3005,10317,49,20,9,0,12,16
83,105,145,198,401,29634,3366,10508,51,20,9,1,12,16
83,105,145,198,401,29635,2881,10483,50,20,11,4,12,15
83,104,144,196,406,29636,2893,10119,49,20,10,4,12,15
83,104,146,313,412,29637,2917,10030,53,20,10,3,13,15
83,103,144,193,407,29638,2903,10509,49,20,11,4,13,15
83,106,145,201,402,29639,3367,10510,54,20,9,4,12,15
83,105,145,206,395,29640,3224,10437,51,20,10,1,12,16
83,104,144,200,404,29641,3250,10347,53,20,10,1,12,16
83,104,145,199,405,29642,3368,10511,50,20,9,1,12,16
83,105,145,203,393,29643,3369,10512,54,20,9,0,12,16
83,103,144,194,407,29644,3370,10513,49,20,9,1,12,16
83,103,144,194,407,29645,3371,10514,49,20,9,5,12,16
83,105,145,202,402,29646,3000,10515,54,20,9,4,12,15
83,105,145,207,394,29647,3150,10170,51,20,11,1,12,16
83,106,146,202,404,29648,3101,10227,52,20,9,1,12,16
83,104,144,338,410,29649,515,10129,48,20,9,1,12,16
83,104,146,314,412,29650,3067,10193,53,20,10,4,13,15
83,103,144,194,408,29651,3214,10357,49,20,11,0,12,16
83,105,145,198,401,29652,2911,10204,50,20,9,0,12,16
83,106,145,201,402,29653,2982,10102,54,20,11,3,14,15
83,103,144,194,407,29654,2889,9991,49,20,9,0,12,16
83,106,145,200,404,29655,3012,10131,50,20,9,5,12,16
83,104,144,196,406,29656,3012,10057,48,20,9,0,12,16
83,104,144,195,406,29657,3034,10381,49,20,9,0,12,16
83,103,143,191,409,29658,3372,10516,48,20,9,1,12,16
83,103,144,194,408,29659,2905,10012,49,20,9,1,12,16
83,105,145,206,395,29660,3373,10517,51,20,10,1,12,16
83,103,143,191,409,29661,3256,10404,48,20,10,1,12,16
83,106,145,199,403,29662,3374,10518,50,20,10,5,12,16
83,104,144,195,406,29663,3034,10381,49,20,9,5,12,16
83,103,145,197,400,29664,2964,10083,50,20,11,4,12,15
83,103,145,208,394,29665,3375,10519,51,20,9,1,12,16
83,103,143,191,409,29666,3376,10520,48,20,9,1,12,16
83,105,145,205,392,29667,3377,10521,54,20,9,5,12,16
83,105,145,202,393,29668,3087,10279,54,20,9,5,12,16
83,105,145,198,401,29669,2953,10050,51,20,10,4,12,15
83,107,146,315,412,29670,3378,10522,53,20,10,4,13,15
83,105,145,207,394,29671,507,9997,51,20,10,0,12,16
83,105,145,207,394,29672,2927,10041,51,20,10,1,12,16
83,104,144,200,404,29673,3123,10184,53,20,10,5,12,16
83,104,144,200,404,29674,3379,10483,53,20,10,1,12,16
83,104,146,192,410,29675,3380,10523,48,20,11,1,12,16
83,104,144,192,410,29676,1316,10293,48,20,11,1,12,16
83,103,144,194,407,29677,2889,9991,49,20,11,0,12,16
83,104,144,200,404,29678,2994,10078,53,20,11,3,14,15
83,105,145,198,401,29679,2881,10008,50,20,11,3,12,15
83,103,145,208,395,29680,3190,10471,51,20,9,1,12,16
83,104,144,195,405,29681,3005,10142,49,20,10,1,12,16
83,106,146,200,404,29682,3236,10387,50,20,11,1,12,16
83,105,145,207,394,29683,507,9648,51,20,11,4,12,15
83,105,145,198,401,29684,2921,10035,50,20,10,0,12,16
83,105,145,205,393,29685,2959,10077,54,20,10,5,12,16
83,105,145,198,401,29686,3154,10524,51,20,11,0,12,16
83,106,145,199,403,29687,3112,10241,50,20,9,0,12,16
83,103,143,191,409,29688,3381,10525,48,20,9,1,12,16
83,103,144,194,407,29689,2889,9991,49,20,10,0,12,16
83,#N/A,137,190,398,29690,3306,10451,32,18,9,0,12,16
83,103,144,194,408,29691,2896,9998,49,20,10,1,12,16
83,105,145,207,394,29692,3294,10170,51,20,10,0,12,16
83,106,145,200,404,29693,3279,10429,50,20,10,1,12,16
83,104,144,192,410,29694,3054,10178,48,20,10,1,12,16
83,105,145,207,394,29695,507,10170,51,20,10,0,12,16
83,105,145,203,393,29696,3382,10526,54,20,10,5,12,16
83,104,146,313,412,29697,3172,10195,53,20,10,1,12,16
83,105,145,198,401,29698,2953,10050,51,20,9,2,12,16
83,103,144,194,407,29699,688,10011,49,20,9,1,12,16
83,104,144,195,406,29700,3108,10277,49,20,11,3,13,15
83,103,144,194,408,29701,948,10527,48,20,10,0,12,16
83,105,145,206,395,29702,3053,10212,51,20,10,1,12,16
83,106,145,200,403,29703,3383,10528,50,20,10,1,12,16
83,103,144,194,408,29704,2880,9982,49,20,9,1,12,16
83,103,143,191,409,29705,3130,10262,48,20,10,2,12,16
83,104,144,196,406,29706,2893,10057,49,20,10,1,12,16
83,103,144,193,407,29707,3304,10448,49,20,11,1,12,16
83,103,143,191,409,29708,1232,10495,48,20,9,1,12,16
83,103,127,338,409,29709,3384,10529,48,20,11,5,12,16
83,103,127,338,409,29710,3384,10529,48,20,9,1,12,16
83,105,145,198,401,29711,3385,10530,51,20,9,1,12,16
83,106,145,200,404,29712,3386,10531,50,20,9,1,12,16
83,105,145,205,392,29713,3387,10532,54,20,9,5,12,16
83,106,145,199,403,29714,629,9794,50,20,10,0,12,16
83,104,145,199,405,29715,3388,10533,50,20,10,0,12,16
83,104,144,200,404,29716,2960,10078,53,20,10,2,12,16
83,105,145,207,396,29717,2925,10039,51,20,9,1,12,16
83,106,145,201,403,29718,594,10064,50,20,9,1,12,16
83,103,145,208,394,29719,3389,10201,55,20,9,1,12,16
83,105,145,203,392,29720,3390,10534,54,20,9,1,12,16
83,105,145,198,401,29721,3391,10535,50,20,9,1,12,16
83,103,144,194,407,29722,3179,10317,49,20,10,0,12,16
83,104,146,313,411,29723,3392,10238,53,20,10,0,12,16
83,106,145,199,403,29724,3393,10536,50,20,10,1,12,16
83,104,144,195,405,29725,3394,10142,49,20,10,2,12,16
83,104,144,313,412,29726,3309,10455,53,20,9,5,12,16
83,103,144,194,408,29727,3238,10389,48,20,9,2,12,16
83,106,145,201,403,29728,3395,10537,50,20,9,1,12,16
83,104,144,313,412,29729,2919,10033,53,20,9,1,12,16
83,105,145,207,394,29730,3396,10221,51,20,9,1,12,16
83,106,145,199,403,29731,872,10538,50,20,10,1,12,16
83,104,146,313,412,29732,3397,10101,53,20,11,1,12,16
83,103,143,191,409,29733,2107,10084,48,20,9,1,12,16
83,106,145,199,403,29734,629,9794,50,20,11,3,12,15
83,106,146,202,404,29735,3101,10227,52,20,11,4,12,15
83,105,145,203,392,29736,2932,10395,54,20,10,1,12,16
83,103,144,194,407,29737,3026,10146,49,20,10,0,12,16
83,105,145,198,401,29738,880,10248,50,20,11,1,12,16
83,104,144,200,404,29739,3004,10124,53,20,9,1,12,16
83,105,145,198,401,29740,934,10148,50,20,9,1,12,16
83,105,145,198,401,29741,2953,10148,50,20,9,1,12,16
83,106,145,199,403,29742,3176,10314,50,20,10,4,13,15
83,105,145,207,394,29743,2940,10054,51,20,11,1,12,16
83,103,144,194,407,29744,2889,9991,49,20,9,0,12,16
83,105,145,198,401,29745,2953,10484,50,20,10,3,12,15
83,105,145,206,395,29746,2903,10471,51,20,11,4,13,15
83,106,145,200,404,29747,3279,10429,50,20,9,1,12,16
83,104,146,313,412,29748,2917,10030,53,20,10,1,12,16
83,105,145,203,392,29749,3398,10539,54,20,9,1,12,16
83,105,145,197,400,29750,3261,10070,50,20,9,0,12,16
83,106,145,199,403,29751,3096,10222,50,20,9,5,12,16
83,103,144,194,407,29752,2889,9991,49,20,10,0,12,16
83,105,148,203,393,29753,3399,10540,54,20,10,2,12,16
83,105,145,207,394,29754,2914,10027,51,20,10,0,12,16
83,103,144,194,407,29755,2889,9991,49,20,10,0,12,16
83,103,144,193,407,29756,3304,10448,49,20,10,4,13,15
83,105,145,198,401,29757,2953,10484,50,20,10,1,12,16
83,103,144,194,407,29758,2889,9991,49,20,10,0,12,16
83,103,144,194,408,29759,1379,10020,48,20,9,1,12,16
83,105,145,205,393,29760,3400,10541,54,20,10,0,12,16
83,104,144,196,406,29761,3322,10467,53,20,10,2,12,16
83,105,145,205,396,29762,3401,10542,54,20,10,1,12,16
83,105,145,205,396,29763,3401,10542,54,20,10,1,12,16
83,105,145,207,394,29764,1029,10014,51,20,10,1,12,16
83,105,145,207,394,29765,3402,10543,51,20,10,0,12,16
83,106,145,199,403,29766,3403,10544,50,20,10,0,12,16
83,#N/A,137,190,398,29767,3404,10545,32,18,9,1,12,16
83,106,145,200,403,29768,3405,10546,50,20,9,5,12,16
83,104,146,313,412,29769,3406,10547,53,20,11,3,13,15
83,103,143,191,409,29770,3407,10548,48,20,9,1,12,16
83,105,145,198,395,29771,3155,10291,51,20,9,5,12,16
83,105,145,207,394,29772,3408,10221,51,20,9,1,12,16
83,105,145,207,394,29773,507,10549,51,20,9,1,12,16
83,104,144,200,411,29774,3409,10550,53,20,9,1,12,16
83,106,145,199,403,29775,3104,10230,50,20,9,0,12,16
83,104,144,192,410,29776,2946,10421,48,20,10,2,12,16
83,103,145,197,400,29777,3058,10481,50,20,10,1,12,16
83,104,144,196,406,29778,3410,10551,49,20,10,1,12,16
83,103,144,194,407,29779,2889,9991,49,20,10,0,12,16
83,105,145,207,396,29780,2925,10039,51,20,10,1,12,16
83,105,145,207,396,29781,2925,10039,51,20,11,1,12,16
83,105,145,207,396,29782,3249,9451,51,20,9,0,12,16
83,106,145,202,402,29783,2949,10066,54,20,9,1,12,16
83,103,145,197,400,29784,2978,10552,50,20,10,2,12,16
83,106,145,200,403,29785,3126,10259,50,20,10,3,13,15
83,103,145,208,395,29786,3411,10553,51,20,10,1,12,16
83,104,144,192,410,29787,3412,10554,49,20,10,1,12,16
83,105,145,203,393,29788,3413,10555,54,20,10,1,12,16
83,103,145,208,394,29789,3414,10370,51,20,9,1,12,16
83,104,144,195,406,29790,3034,10381,49,20,9,2,12,16
83,104,146,313,411,29791,3415,10556,53,20,9,0,12,16
83,103,143,191,409,29792,654,10086,48,20,10,2,12,16
83,104,144,196,406,29793,3322,10467,53,20,10,1,12,16
83,103,144,194,407,29794,3416,10557,49,20,11,3,13,15
83,106,145,201,403,29795,3362,10501,54,20,10,4,13,15
83,103,144,194,407,29796,2889,9991,49,20,10,0,12,16
83,103,143,191,409,29797,666,10558,48,20,10,1,12,16
83,105,145,207,394,29798,3408,10221,51,20,10,4,12,15
83,105,145,205,395,29799,3275,10424,51,20,11,1,12,16
83,104,144,338,410,29800,3417,10559,48,20,10,4,14,15
83,104,145,199,405,29801,3210,9797,50,20,9,7,12,15
83,104,146,314,412,29802,3418,10560,53,20,10,7,12,15
83,104,146,313,412,29803,3419,10561,53,20,10,2,12,16
83,104,144,192,410,29804,3116,10246,48,20,10,4,13,15
83,104,144,196,405,29805,2946,10061,49,20,10,1,12,16
83,106,145,202,402,29806,3420,10562,54,20,11,1,12,16
83,105,145,207,396,29807,3001,10039,51,20,10,1,12,16
83,106,146,202,404,29808,3421,10563,50,20,10,4,12,15
83,103,145,197,400,29809,2894,9985,50,20,10,4,13,15
83,105,145,203,392,29810,3422,10564,54,20,9,3,14,15
83,105,145,207,396,29811,3047,10039,51,20,9,2,12,16
83,103,143,191,409,29812,2967,10565,48,20,9,5,12,16
83,104,146,314,412,29813,3423,10566,53,20,9,1,12,16
83,104,144,195,406,29814,1286,10467,49,20,9,5,12,16
83,104,144,195,406,29815,1286,10467,49,20,9,5,12,16
83,104,144,195,405,29816,3034,10567,49,20,9,2,12,16
83,104,146,313,412,29817,3295,10441,53,20,10,0,12,16
83,106,145,199,403,29818,825,10568,50,20,10,2,12,16
83,104,146,313,412,29819,3424,10499,53,20,10,0,12,16
83,104,144,195,405,29820,3425,10569,49,20,9,1,12,16
83,106,145,199,403,29821,3185,10324,50,20,9,0,12,16
83,103,144,194,408,29822,2905,10012,49,20,9,1,12,16
83,103,143,191,409,29823,3426,10570,48,20,10,0,12,16
83,105,145,207,396,29824,3047,10039,51,20,9,0,12,16
83,106,145,200,404,29825,3015,10134,50,20,10,7,12,15
83,105,145,205,393,29826,786,10505,54,20,10,0,12,16
83,105,145,207,394,29827,3396,10221,51,20,11,1,12,16
83,105,145,198,401,29828,2953,10070,50,20,10,0,12,16
83,106,145,201,402,29829,3427,10571,54,20,10,5,12,16
83,105,145,207,396,29830,3428,10572,51,20,10,1,12,16
83,105,145,207,394,29831,3171,10117,51,20,10,4,12,15
83,105,145,207,394,29832,2895,9997,51,20,10,4,12,15
83,106,145,200,404,29833,3429,10573,50,20,9,7,12,15
83,105,145,207,396,29834,3249,9451,51,20,10,0,12,16
83,103,145,208,395,29835,3411,9521,51,20,10,0,12,16
83,106,145,201,403,29836,3099,10225,54,20,10,1,12,16
83,106,145,201,402,29837,3430,10574,54,20,10,2,12,16
83,104,144,196,411,29838,2883,9985,53,20,10,0,12,16
83,105,145,198,401,29839,2953,10263,50,20,10,0,12,16
83,105,145,198,401,29840,2968,10088,51,20,9,5,12,16
83,104,144,196,406,29841,2893,10057,49,20,9,1,12,16
83,105,145,206,395,29842,544,10212,51,20,10,1,12,16
83,103,144,194,408,29843,3303,10105,48,20,10,1,12,16
83,103,144,194,407,29844,2889,9991,49,20,10,0,12,16
83,105,145,205,395,29845,3275,10424,51,20,10,1,12,16
83,103,143,191,409,29846,3431,10575,48,20,9,0,12,16
83,105,145,207,394,29847,3432,10576,51,20,10,1,12,16
83,105,145,207,396,29848,2257,10039,51,20,11,0,12,16
83,#N/A,137,190,398,29849,3433,10577,32,18,9,1,12,16
83,103,143,191,409,29850,3434,10578,48,20,10,0,12,16
83,105,145,207,394,29851,3435,10579,51,20,11,4,14,15
83,106,145,201,402,29852,3436,10580,54,20,10,1,12,16
83,104,144,196,411,29853,3356,10195,53,20,9,0,12,16
83,103,144,194,407,29854,2889,9991,49,20,9,0,12,16
83,106,145,199,403,29855,3106,10233,50,20,9,4,13,15
83,105,145,207,394,29856,2914,10027,51,20,10,0,12,16
83,105,145,207,394,29857,3047,10144,51,20,10,1,12,16
83,105,145,207,394,29858,3408,10221,51,20,10,4,14,15
83,104,146,313,412,29859,3437,10236,53,20,10,7,12,15
83,#N/A,137,190,398,29860,2297,10581,32,18,11,1,12,16
83,103,144,194,407,29861,3044,10165,49,20,11,4,12,15
83,104,144,196,411,29862,3012,10466,49,20,9,1,12,16
83,104,146,314,412,29863,3234,10384,53,20,9,0,12,16
83,104,144,195,406,29864,3005,10317,49,20,9,5,12,16
83,105,145,207,396,29865,2257,10039,51,20,10,0,12,16
83,105,145,205,392,29866,3377,10521,54,20,10,3,14,15
83,106,145,202,402,29867,3438,9576,54,20,10,0,12,16
83,105,145,207,396,29868,2257,10039,51,20,10,2,12,16
83,104,144,338,410,29869,1406,10237,48,20,11,4,12,15
83,103,144,194,407,29870,3439,10582,49,20,11,4,13,15
83,105,145,205,393,29871,3361,10583,54,20,10,1,12,16
83,105,145,206,395,29872,2930,10082,51,20,10,0,12,16
83,104,146,313,411,29873,3440,10584,53,20,9,1,12,16
83,105,145,207,394,29874,3171,10117,51,20,9,4,12,15
83,106,145,199,403,29875,2954,10585,50,20,11,4,12,15
83,103,145,197,400,29876,3441,10586,50,20,10,0,12,16
83,106,145,201,393,29877,3060,10185,54,20,10,3,13,15
83,105,145,207,394,29878,2139,10144,51,20,9,0,12,16
83,103,144,194,407,29879,2889,9991,49,20,9,0,12,16
83,105,145,206,395,29880,2930,10082,51,20,9,1,12,16
83,103,145,197,400,29881,2964,10083,50,20,10,0,12,16
83,104,144,200,404,29882,2960,10078,53,20,10,2,12,16
83,105,145,207,394,29883,2914,10027,51,20,10,1,12,16
83,103,144,194,407,29884,3026,10146,49,20,10,5,12,16
83,104,144,195,406,29885,3034,10381,49,20,9,1,12,16
83,103,144,194,407,29886,688,10011,49,20,9,1,12,16
83,104,144,200,411,29887,1423,10396,49,20,9,1,12,16
83,105,145,205,393,29888,3442,10587,54,20,9,0,12,16
83,104,144,196,406,29889,2893,10057,49,20,9,0,12,16
83,105,145,206,395,29890,3443,10588,51,20,10,1,12,16
83,103,144,194,407,29891,688,10011,49,20,9,1,12,16
83,105,145,205,392,29892,3196,10338,54,20,9,0,12,16
83,106,145,200,404,29893,1284,10589,50,20,9,5,12,16
83,105,145,206,395,29894,3444,10590,51,20,10,3,12,15
83,105,145,207,394,29895,3445,10591,51,20,10,4,12,15
83,103,144,194,408,29896,2905,10012,49,20,11,4,13,15
83,104,146,192,411,29897,3379,10592,53,20,9,1,12,16
83,104,146,313,411,29898,3446,10593,53,20,9,1,12,16
83,103,144,194,407,29899,2911,10021,49,20,10,3,14,15
83,105,145,197,400,29900,3347,10148,50,20,9,2,12,16
83,105,145,207,394,29901,3047,10054,51,20,11,1,12,16
83,106,145,199,403,29902,3197,10594,50,20,11,1,12,16
