3111,17455,CCN_ID',,
3112,17456,CCN_ID',,
3113,17457,CCN_ID',,
3114,17458,CCN_ID',,
3115,17459,CCN_ID',,
3116,17460,CCN_ID',,
3117,17461,CCN_ID',,
3118,17462,CCN_ID',,
3119,17463,CCN_ID',,
3120,17464,CCN_ID',,
3121,17465,CCN_ID',,
3122,17466,CCN_ID',,
3123,17467,CCN_ID',,
3124,17468,CCN_ID',,
3125,17469,CCN_ID',,
3126,17470,CCN_ID',,
3127,17471,CCN_ID',,
3128,17472,CCN_ID',,
3129,17473,CCN_ID',,
3130,17474,CCN_ID',,
3131,17475,CCN_ID',,
3132,17476,CCN_ID',,
3133,17477,CCN_ID',,
3134,17478,CCN_ID',,
3135,17479,CCN_ID',,
3136,17480,CCN_ID',,
3137,17481,CCN_ID',,
3138,17482,CCN_ID',,
3139,17483,CCN_ID',,
3140,17484,CCN_ID',,
3141,17485,CCN_ID',,
3142,17486,CCN_ID',,
3143,17487,CCN_ID',,
3144,17488,CCN_ID',,
3145,17489,CCN_ID',,
3146,17490,CCN_ID',,
3147,17491,CCN_ID',,
3148,17492,CCN_ID',,
3149,17493,CCN_ID',,
3150,17494,CCN_ID',,
3151,17495,CCN_ID',,
3152,17496,CCN_ID',,
3153,17497,CCN_ID',,
3154,17498,CCN_ID',,
3155,17499,CCN_ID',,
3156,17500,CCN_ID',,
3157,17501,CCN_ID',,
3158,17502,CCN_ID',,
3159,17503,CCN_ID',,
3160,17504,CCN_ID',,
3161,17505,CCN_ID',,
3162,17506,CCN_ID',,
3163,17507,CCN_ID',,
3164,17508,CCN_ID',,
3165,17509,CCN_ID',,
3166,17510,CCN_ID',,
3167,17511,CCN_ID',,
3168,17512,CCN_ID',,
3169,17513,CCN_ID',,
3170,17514,CCN_ID',,
3171,17515,CCN_ID',,
3172,17516,CCN_ID',,
3173,17517,CCN_ID',,
3174,17518,CCN_ID',,
3175,17519,CCN_ID',,
3176,17520,CCN_ID',,
3177,17521,CCN_ID',,
3178,17522,CCN_ID',,
3179,17523,CCN_ID',,
3180,17524,CCN_ID',,
3181,17525,CCN_ID',,
3182,17526,CCN_ID',,
3183,17527,CCN_ID',,
3184,17528,CCN_ID',,
3185,17529,CCN_ID',,
3186,17530,CCN_ID',,
3187,17531,CCN_ID',,
3188,17532,CCN_ID',,
3189,17533,CCN_ID',,
3190,17534,CCN_ID',,
3191,17535,CCN_ID',,
3192,17536,CCN_ID',,
3193,17537,CCN_ID',,
3194,17538,CCN_ID',,
3195,17539,CCN_ID',,
3196,17540,CCN_ID',,
3197,17541,CCN_ID',,
3198,17542,CCN_ID',,
3199,17543,CCN_ID',,
3200,17544,CCN_ID',,
3201,17545,CCN_ID',,
3202,17546,CCN_ID',,
3203,17547,CCN_ID',,
3204,17548,CCN_ID',,
3205,17549,CCN_ID',,
3206,17550,CCN_ID',,
3207,17551,CCN_ID',,
3208,17552,CCN_ID',,
3209,17553,CCN_ID',,
3210,17554,CCN_ID',,
3211,17555,CCN_ID',,
3212,17556,CCN_ID',,
3213,17557,CCN_ID',,
3214,17558,CCN_ID',,
3215,17559,CCN_ID',,
3216,17560,CCN_ID',,
3217,17561,CCN_ID',,
3218,17562,CCN_ID',,
3219,17563,CCN_ID',,
3220,17564,CCN_ID',,
3221,17565,CCN_ID',,
3222,17566,CCN_ID',,
3223,17567,CCN_ID',,
3224,17568,CCN_ID',,
3225,17569,CCN_ID',,
3226,17570,CCN_ID',,
3227,17571,CCN_ID',,
3228,17572,CCN_ID',,
3229,17573,CCN_ID',,
3230,17574,CCN_ID',,
3231,17575,CCN_ID',,
3232,17576,CCN_ID',,
3233,17577,CCN_ID',,
3234,17578,CCN_ID',,
3235,17579,CCN_ID',,
3236,17580,CCN_ID',,
3237,17581,CCN_ID',,
3238,17582,CCN_ID',,
3239,17583,CCN_ID',,
3240,17584,CCN_ID',,
3241,17585,CCN_ID',,
3242,17586,CCN_ID',,
3243,17587,CCN_ID',,
3244,17588,CCN_ID',,
3245,17589,CCN_ID',,
3246,17590,CCN_ID',,
3247,17591,CCN_ID',,
3248,17592,CCN_ID',,
3249,17593,CCN_ID',,
3250,17594,CCN_ID',,
3251,17595,CCN_ID',,
3252,17596,CCN_ID',,
3253,17597,CCN_ID',,
3254,17598,CCN_ID',,
3255,17599,CCN_ID',,
3256,17600,CCN_ID',,
3257,17601,CCN_ID',,
3258,17602,CCN_ID',,
3259,17603,CCN_ID',,
3260,17604,CCN_ID',,
3261,17605,CCN_ID',,
3262,17606,CCN_ID',,
3263,17607,CCN_ID',,
3264,17608,CCN_ID',,
3265,17609,CCN_ID',,
3266,17610,CCN_ID',,
3267,17611,CCN_ID',,
3268,17612,CCN_ID',,
3269,17613,CCN_ID',,
3270,17614,CCN_ID',,
3271,17615,CCN_ID',,
3272,17616,CCN_ID',,
3273,17617,CCN_ID',,
3274,17618,CCN_ID',,
3275,17619,CCN_ID',,
3276,17620,CCN_ID',,
3277,17621,CCN_ID',,
3278,17622,CCN_ID',,
3279,17623,CCN_ID',,
3280,17624,CCN_ID',,
3281,17625,CCN_ID',,
3282,17626,CCN_ID',,
3283,17627,CCN_ID',,
3284,17628,CCN_ID',,
3285,17629,CCN_ID',,
3286,17630,CCN_ID',,
3287,17631,CCN_ID',,
3288,17632,CCN_ID',,
3289,17633,CCN_ID',,
3290,17634,CCN_ID',,
3291,17635,CCN_ID',,
3292,17636,CCN_ID',,
3293,17637,CCN_ID',,
3294,17638,CCN_ID',,
3295,17639,CCN_ID',,
3296,17640,CCN_ID',,
3297,17641,CCN_ID',,
3298,17642,CCN_ID',,
3299,17643,CCN_ID',,
3300,17644,CCN_ID',,
3301,17645,CCN_ID',,
3302,17646,CCN_ID',,
3303,17647,CCN_ID',,
3304,17648,CCN_ID',,
3305,17649,CCN_ID',,
3306,17650,CCN_ID',,
3307,17651,CCN_ID',,
3308,17652,CCN_ID',,
3309,17653,CCN_ID',,
3310,17654,CCN_ID',,
3311,17655,CCN_ID',,
3312,17656,CCN_ID',,
3313,17657,CCN_ID',,
3314,17658,CCN_ID',,
3315,17659,CCN_ID',,
3316,17660,CCN_ID',,
3317,17661,CCN_ID',,
3318,17662,CCN_ID',,
3319,17663,CCN_ID',,
3320,17664,CCN_ID',,
3321,17665,CCN_ID',,
3322,17666,CCN_ID',,
3323,17667,CCN_ID',,
3324,17668,CCN_ID',,
3325,17669,CCN_ID',,
3326,17670,CCN_ID',,
3327,17671,CCN_ID',,
3328,17672,CCN_ID',,
3329,17673,CCN_ID',,
3330,17674,CCN_ID',,
3331,17675,CCN_ID',,
3332,17676,CCN_ID',,
3333,17677,CCN_ID',,
3334,17678,CCN_ID',,
3335,17679,CCN_ID',,
3336,17680,CCN_ID',,
3337,17681,CCN_ID',,
3338,17682,CCN_ID',,
3339,17683,CCN_ID',,
3340,17684,CCN_ID',,
3341,17685,CCN_ID',,
3342,17686,CCN_ID',,
3343,17687,CCN_ID',,
3344,17688,CCN_ID',,
3345,17689,CCN_ID',,
3346,17690,CCN_ID',,
3347,17691,CCN_ID',,
3348,17692,CCN_ID',,
3349,17693,CCN_ID',,
3350,17694,CCN_ID',,
3351,17695,CCN_ID',,
3352,17696,CCN_ID',,
3353,17697,CCN_ID',,
3354,17698,CCN_ID',,
3355,17699,CCN_ID',,
3356,17700,CCN_ID',,
3357,17701,CCN_ID',,
3358,17702,CCN_ID',,
3359,17703,CCN_ID',,
3360,17704,CCN_ID',,
3361,17705,CCN_ID',,
3362,17706,CCN_ID',,
3363,17707,CCN_ID',,
3364,17708,CCN_ID',,
3365,17709,CCN_ID',,
3366,17710,CCN_ID',,
3367,17711,CCN_ID',,
3368,17712,CCN_ID',,
3369,17713,CCN_ID',,
3370,17714,CCN_ID',,
3371,17715,CCN_ID',,
3372,17716,CCN_ID',,
3373,17717,CCN_ID',,
3374,17718,CCN_ID',,
3375,17719,CCN_ID',,
3376,17720,CCN_ID',,
3377,17721,CCN_ID',,
3378,17722,CCN_ID',,
3379,17723,CCN_ID',,
3380,17724,CCN_ID',,
3381,17725,CCN_ID',,
3382,17726,CCN_ID',,
3383,17727,CCN_ID',,
3384,17728,CCN_ID',,
3385,17729,CCN_ID',,
3386,17730,CCN_ID',,
3387,17731,CCN_ID',,
3388,17732,CCN_ID',,
3389,17733,CCN_ID',,
3390,17734,CCN_ID',,
3391,17735,CCN_ID',,
3392,17736,CCN_ID',,
3393,17737,CCN_ID',,
3394,17738,CCN_ID',,
3395,17739,CCN_ID',,
3396,17740,CCN_ID',,
3397,17741,CCN_ID',,
3398,17742,CCN_ID',,
3399,17743,CCN_ID',,
3400,17744,CCN_ID',,
3401,17745,CCN_ID',,
3402,17746,CCN_ID',,
3403,17747,CCN_ID',,
3404,17748,CCN_ID',,
3405,17749,CCN_ID',,
3406,17750,CCN_ID',,
3407,17751,CCN_ID',,
3408,17752,CCN_ID',,
3409,17753,CCN_ID',,
3410,17754,CCN_ID',,
3411,17755,CCN_ID',,
3412,17756,CCN_ID',,
3413,17757,CCN_ID',,
3414,17758,CCN_ID',,
3415,17759,CCN_ID',,
3416,17760,CCN_ID',,
3417,17761,CCN_ID',,
3418,17762,CCN_ID',,
3419,17763,CCN_ID',,
3420,17764,CCN_ID',,
3421,17765,CCN_ID',,
3422,17766,CCN_ID',,
3423,17767,CCN_ID',,
3424,17768,CCN_ID',,
3425,17769,CCN_ID',,
3426,17770,CCN_ID',,
3427,17771,CCN_ID',,
3428,17772,CCN_ID',,
3429,17773,CCN_ID',,
3430,17774,CCN_ID',,
3431,17775,CCN_ID',,
3432,17776,CCN_ID',,
3433,17777,CCN_ID',,
3434,17778,CCN_ID',,
3435,17779,CCN_ID',,
3436,17780,CCN_ID',,
3437,17781,CCN_ID',,
3438,17782,CCN_ID',,
3439,17783,CCN_ID',,
3440,17784,CCN_ID',,
3441,17785,CCN_ID',,
3442,17786,CCN_ID',,
3443,17787,CCN_ID',,
3444,17788,CCN_ID',,
3445,17789,CCN_ID',,
3446,17790,CCN_ID',,
3447,17791,CCN_ID',,
3448,17792,CCN_ID',,
3449,17793,CCN_ID',,
3450,17794,CCN_ID',,
3451,17795,CCN_ID',,
3452,17796,CCN_ID',,
3453,17797,CCN_ID',,
3454,17798,CCN_ID',,
3455,17799,CCN_ID',,
3456,17800,CCN_ID',,
3457,17801,CCN_ID',,
3458,17802,CCN_ID',,
3459,17803,CCN_ID',,
3460,17804,CCN_ID',,
3461,17805,CCN_ID',,
3462,17806,CCN_ID',,
3463,17807,CCN_ID',,
3464,17808,CCN_ID',,
3465,17809,CCN_ID',,
3466,17810,CCN_ID',,
3467,17811,CCN_ID',,
3468,17812,CCN_ID',,
3469,17813,CCN_ID',,
3470,17814,CCN_ID',,
3471,17815,CCN_ID',,
3472,17816,CCN_ID',,
3473,17817,CCN_ID',,
3474,17818,CCN_ID',,
3475,17819,CCN_ID',,
3476,17820,CCN_ID',,
3477,17821,CCN_ID',,
3478,17822,CCN_ID',,
3479,17823,CCN_ID',,
3480,17824,CCN_ID',,
3481,17825,CCN_ID',,
3482,17826,CCN_ID',,
3483,17827,CCN_ID',,
3484,17828,CCN_ID',,
3485,17829,CCN_ID',,
3486,17830,CCN_ID',,
3487,17831,CCN_ID',,
3488,17832,CCN_ID',,
3489,17833,CCN_ID',,
3490,17834,CCN_ID',,
3491,17835,CCN_ID',,
3492,17836,CCN_ID',,
3493,17837,CCN_ID',,
3494,17838,CCN_ID',,
3495,17839,CCN_ID',,
3496,17840,CCN_ID',,
3497,17841,CCN_ID',,
3498,17842,CCN_ID',,
3499,17843,CCN_ID',,
3500,17844,CCN_ID',,
3501,17845,CCN_ID',,
3502,17846,CCN_ID',,
3503,17847,CCN_ID',,
3504,17848,CCN_ID',,
3505,17849,CCN_ID',,
3506,17850,CCN_ID',,
3507,17851,CCN_ID',,
3508,17852,CCN_ID',,
3509,17853,CCN_ID',,
3510,17854,CCN_ID',,
3511,17855,CCN_ID',,
3512,17856,CCN_ID',,
3513,17857,CCN_ID',,
3514,17858,CCN_ID',,
3515,17859,CCN_ID',,
3516,17860,CCN_ID',,
3517,17861,CCN_ID',,
3518,17862,CCN_ID',,
3519,17863,CCN_ID',,
3520,17864,CCN_ID',,
3521,17865,CCN_ID',,
3522,17866,CCN_ID',,
3523,17867,CCN_ID',,
3524,17868,CCN_ID',,
3525,17869,CCN_ID',,
3526,17870,CCN_ID',,
3527,17871,CCN_ID',,
3528,17872,CCN_ID',,
3529,17873,CCN_ID',,
3530,17874,CCN_ID',,
3531,17875,CCN_ID',,
3532,17876,CCN_ID',,
3533,17877,CCN_ID',,
3534,17878,CCN_ID',,
3535,17879,CCN_ID',,
3536,17880,CCN_ID',,
3537,17881,CCN_ID',,
3538,17882,CCN_ID',,
3539,17883,CCN_ID',,
3540,17884,CCN_ID',,
3541,17885,CCN_ID',,
3542,17886,CCN_ID',,
3543,17887,CCN_ID',,
3544,17888,CCN_ID',,
3545,17889,CCN_ID',,
3546,17890,CCN_ID',,
3547,17891,CCN_ID',,
3548,17892,CCN_ID',,
3549,17893,CCN_ID',,
3550,17894,CCN_ID',,
3551,17895,CCN_ID',,
3552,17896,CCN_ID',,
3553,17897,CCN_ID',,
3554,17898,CCN_ID',,
3555,17899,CCN_ID',,
3556,17900,CCN_ID',,
3557,17901,CCN_ID',,
3558,17902,CCN_ID',,
3559,17903,CCN_ID',,
3560,17904,CCN_ID',,
3561,17905,CCN_ID',,
3562,17906,CCN_ID',,
3563,17907,CCN_ID',,
3564,17908,CCN_ID',,
3565,17909,CCN_ID',,
3566,17910,CCN_ID',,
3567,17911,CCN_ID',,
3568,17912,CCN_ID',,
3569,17913,CCN_ID',,
3570,17914,CCN_ID',,
3571,17915,CCN_ID',,
3572,17916,CCN_ID',,
3573,17917,CCN_ID',,
3574,17918,CCN_ID',,
3575,17919,CCN_ID',,
3576,17920,CCN_ID',,
3577,17921,CCN_ID',,
3578,17922,CCN_ID',,
3579,17923,CCN_ID',,
3580,17924,CCN_ID',,
3581,17925,CCN_ID',,
3582,17926,CCN_ID',,
3583,17927,CCN_ID',,
3584,17928,CCN_ID',,
3585,17929,CCN_ID',,
3586,17930,CCN_ID',,
3587,17931,CCN_ID',,
3588,17932,CCN_ID',,
3589,17933,CCN_ID',,
3590,17934,CCN_ID',,
3591,17935,CCN_ID',,
3592,17936,CCN_ID',,
3593,17937,CCN_ID',,
3594,17938,CCN_ID',,
3595,17939,CCN_ID',,
3596,17940,CCN_ID',,
3597,17941,CCN_ID',,
3598,17942,CCN_ID',,
3599,17943,CCN_ID',,
3600,17944,CCN_ID',,
3601,17945,CCN_ID',,
3602,17946,CCN_ID',,
3603,17947,CCN_ID',,
3604,17948,CCN_ID',,
3605,17949,CCN_ID',,
3606,17950,CCN_ID',,
3607,17951,CCN_ID',,
3608,17952,CCN_ID',,
3609,17953,CCN_ID',,
3610,17954,CCN_ID',,
3611,17955,CCN_ID',,
3612,17956,CCN_ID',,
3613,17957,CCN_ID',,
3614,17958,CCN_ID',,
3615,17959,CCN_ID',,
3616,17960,CCN_ID',,
3617,17961,CCN_ID',,
3618,17962,CCN_ID',,
3619,17963,CCN_ID',,
3620,17964,CCN_ID',,
3621,17965,CCN_ID',,
3622,17966,CCN_ID',,
3623,17967,CCN_ID',,
3624,17968,CCN_ID',,
3625,17969,CCN_ID',,
3626,17970,CCN_ID',,
3627,17971,CCN_ID',,
3628,17972,CCN_ID',,
3629,17973,CCN_ID',,
3630,17974,CCN_ID',,
3631,17975,CCN_ID',,
3632,17976,CCN_ID',,
3633,17977,CCN_ID',,
3634,17978,CCN_ID',,
3635,17979,CCN_ID',,
3636,17980,CCN_ID',,
3637,17981,CCN_ID',,
3638,17982,CCN_ID',,
3639,17983,CCN_ID',,
3640,17984,CCN_ID',,
3641,17985,CCN_ID',,
3642,17986,CCN_ID',,
3643,17987,CCN_ID',,
3644,17988,CCN_ID',,
3645,17989,CCN_ID',,
3646,17990,CCN_ID',,
3647,17991,CCN_ID',,
3648,17992,CCN_ID',,
3649,17993,CCN_ID',,
3650,17994,CCN_ID',,
3651,17995,CCN_ID',,
3652,17996,CCN_ID',,
3653,17997,CCN_ID',,
3654,17998,CCN_ID',,
3655,17999,CCN_ID',,
3656,18000,CCN_ID',,
3657,18001,CCN_ID',,
3658,18002,CCN_ID',,
3659,18003,CCN_ID',,
3660,18004,CCN_ID',,
3661,18005,CCN_ID',,
3662,18006,CCN_ID',,
3663,18007,CCN_ID',,
3664,18008,CCN_ID',,
3665,18009,CCN_ID',,
3666,18010,CCN_ID',,
3667,18011,CCN_ID',,
3668,18012,CCN_ID',,
3669,18013,CCN_ID',,
3670,18014,CCN_ID',,
3671,18015,CCN_ID',,
3672,18016,CCN_ID',,
3673,18017,CCN_ID',,
3674,18018,CCN_ID',,
3675,18019,CCN_ID',,
3676,18020,CCN_ID',,
3677,18021,CCN_ID',,
3678,18022,CCN_ID',,
3679,18023,CCN_ID',,
3680,18024,CCN_ID',,
3681,18025,CCN_ID',,
3682,18026,CCN_ID',,
3683,18027,CCN_ID',,
3684,18028,CCN_ID',,
3685,18029,CCN_ID',,
3686,18030,CCN_ID',,
3687,18031,CCN_ID',,
3688,18032,CCN_ID',,
3689,18033,CCN_ID',,
3690,18034,CCN_ID',,
3691,18035,CCN_ID',,
3692,18036,CCN_ID',,
3693,18037,CCN_ID',,
3694,18038,CCN_ID',,
3695,18039,CCN_ID',,
3696,18040,CCN_ID',,
3697,18041,CCN_ID',,
3698,18042,CCN_ID',,
3699,18043,CCN_ID',,
3700,18044,CCN_ID',,
3701,18045,CCN_ID',,
3702,18046,CCN_ID',,
3703,18047,CCN_ID',,
3704,18048,CCN_ID',,
3705,18049,CCN_ID',,
3706,18050,CCN_ID',,
3707,18051,CCN_ID',,
3708,18052,CCN_ID',,
3709,18053,CCN_ID',,
3710,18054,CCN_ID',,
3711,18055,CCN_ID',,
3712,18056,CCN_ID',,
3713,18057,CCN_ID',,
3714,18058,CCN_ID',,
3715,18059,CCN_ID',,
3716,18060,CCN_ID',,
3717,18061,CCN_ID',,
3718,18062,CCN_ID',,
3719,18063,CCN_ID',,
3720,18064,CCN_ID',,
3721,18065,CCN_ID',,
3722,18066,CCN_ID',,
3723,18067,CCN_ID',,
3724,18068,CCN_ID',,
3725,18069,CCN_ID',,
3726,18070,CCN_ID',,
3727,18071,CCN_ID',,
3728,18072,CCN_ID',,
3729,18073,CCN_ID',,
3730,18074,CCN_ID',,
3731,18075,CCN_ID',,
3732,18076,CCN_ID',,
3733,18077,CCN_ID',,
3734,18078,CCN_ID',,
3735,18079,CCN_ID',,
3736,18080,CCN_ID',,
3737,18081,CCN_ID',,
3738,18082,CCN_ID',,
3739,18083,CCN_ID',,
3740,18084,CCN_ID',,
3741,18085,CCN_ID',,
3742,18086,CCN_ID',,
3743,18087,CCN_ID',,
3744,18088,CCN_ID',,
3745,18089,CCN_ID',,
3746,18090,CCN_ID',,
3747,18091,CCN_ID',,
3748,18092,CCN_ID',,
3749,18093,CCN_ID',,
3750,18094,CCN_ID',,
3751,18095,CCN_ID',,
3752,18096,CCN_ID',,
3753,18097,CCN_ID',,
3754,18098,CCN_ID',,
3755,18099,CCN_ID',,
3756,18100,CCN_ID',,
3757,18101,CCN_ID',,
3758,18102,CCN_ID',,
3759,18103,CCN_ID',,
3760,18104,CCN_ID',,
3761,18105,CCN_ID',,
3762,18106,CCN_ID',,
3763,18107,CCN_ID',,
3764,18108,CCN_ID',,
3765,18109,CCN_ID',,
3766,18110,CCN_ID',,
3767,18111,CCN_ID',,
3768,18112,CCN_ID',,
3769,18113,CCN_ID',,
3770,18114,CCN_ID',,
3771,18115,CCN_ID',,
3772,18116,CCN_ID',,
3773,18117,CCN_ID',,
3774,18118,CCN_ID',,
3775,18119,CCN_ID',,
3776,18120,CCN_ID',,
3777,18121,CCN_ID',,
3778,18122,CCN_ID',,
3779,18123,CCN_ID',,
3780,18124,CCN_ID',,
3781,18125,CCN_ID',,
3782,18126,CCN_ID',,
3783,18127,CCN_ID',,
3784,18128,CCN_ID',,
3785,18129,CCN_ID',,
3786,18130,CCN_ID',,
3787,18131,CCN_ID',,
3788,18132,CCN_ID',,
3789,18133,CCN_ID',,
3790,18134,CCN_ID',,
3791,18135,CCN_ID',,
3792,18136,CCN_ID',,
3793,18137,CCN_ID',,
3794,18138,CCN_ID',,
3795,18139,CCN_ID',,
3796,18140,CCN_ID',,
3797,18141,CCN_ID',,
3798,18142,CCN_ID',,
3799,18143,CCN_ID',,
3800,18144,CCN_ID',,
3801,18145,CCN_ID',,
3802,18146,CCN_ID',,
3803,18147,CCN_ID',,
3804,18148,CCN_ID',,
3805,18149,CCN_ID',,
3806,18150,CCN_ID',,
3807,18151,CCN_ID',,
3808,18152,CCN_ID',,
3809,18153,CCN_ID',,
3810,18154,CCN_ID',,
3811,18155,CCN_ID',,
3812,18156,CCN_ID',,
3813,18157,CCN_ID',,
3814,18158,CCN_ID',,
3815,18159,CCN_ID',,
3816,18160,CCN_ID',,
3817,18161,CCN_ID',,
3818,18162,CCN_ID',,
3819,18163,CCN_ID',,
3820,18164,CCN_ID',,
3821,18165,CCN_ID',,
3822,18166,CCN_ID',,
3823,18167,CCN_ID',,
3824,18168,CCN_ID',,
3825,18169,CCN_ID',,
3826,18170,CCN_ID',,
3827,18171,CCN_ID',,
3828,18172,CCN_ID',,
3829,18173,CCN_ID',,
3830,18174,CCN_ID',,
3831,18175,CCN_ID',,
3832,18176,CCN_ID',,
3833,18177,CCN_ID',,
3834,18178,CCN_ID',,
3835,18179,CCN_ID',,
3836,18180,CCN_ID',,
3837,18181,CCN_ID',,
3838,18182,CCN_ID',,
3839,18183,CCN_ID',,
3840,18184,CCN_ID',,
3841,18185,CCN_ID',,
3842,18186,CCN_ID',,
3843,18187,CCN_ID',,
3844,18188,CCN_ID',,
3845,18189,CCN_ID',,
3846,18190,CCN_ID',,
3847,18191,CCN_ID',,
3848,18192,CCN_ID',,
3849,18193,CCN_ID',,
3850,18194,CCN_ID',,
3851,18195,CCN_ID',,
3852,18196,CCN_ID',,
3853,18197,CCN_ID',,
3854,18198,CCN_ID',,
3855,18199,CCN_ID',,
3856,18200,CCN_ID',,
3857,18201,CCN_ID',,
3858,18202,CCN_ID',,
3859,18203,CCN_ID',,
3860,18204,CCN_ID',,
3861,18205,CCN_ID',,
3862,18206,CCN_ID',,
3863,18207,CCN_ID',,
3864,18208,CCN_ID',,
3865,18209,CCN_ID',,
3866,18210,CCN_ID',,
3867,18211,CCN_ID',,
3868,18212,CCN_ID',,
3869,18213,CCN_ID',,
3870,18214,CCN_ID',,
3871,18215,CCN_ID',,
3872,18216,CCN_ID',,
3873,18217,CCN_ID',,
3874,18218,CCN_ID',,
3875,18219,CCN_ID',,
3876,18220,CCN_ID',,
3877,18221,CCN_ID',,
3878,18222,CCN_ID',,
3879,18223,CCN_ID',,
3880,18224,CCN_ID',,
3881,18225,CCN_ID',,
3882,18226,CCN_ID',,
3883,18227,CCN_ID',,
3884,18228,CCN_ID',,
3885,18229,CCN_ID',,
3886,18230,CCN_ID',,
3887,18231,CCN_ID',,
3888,18232,CCN_ID',,
3889,18233,CCN_ID',,
3890,18234,CCN_ID',,
3891,18235,CCN_ID',,
3892,18236,CCN_ID',,
3893,18237,CCN_ID',,
3894,18238,CCN_ID',,
3895,18239,CCN_ID',,
3896,18240,CCN_ID',,
3897,18241,CCN_ID',,
3898,18242,CCN_ID',,
3899,18243,CCN_ID',,
3900,18244,CCN_ID',,
3901,18245,CCN_ID',,
3902,18246,CCN_ID',,
3903,18247,CCN_ID',,
3904,18248,CCN_ID',,
3905,18249,CCN_ID',,
3906,18250,CCN_ID',,
3907,18251,CCN_ID',,
3908,18252,CCN_ID',,
3909,18253,CCN_ID',,
3910,18254,CCN_ID',,
3911,18255,CCN_ID',,
3912,18256,CCN_ID',,
3913,18257,CCN_ID',,
3914,18258,CCN_ID',,
3915,18259,CCN_ID',,
3916,18260,CCN_ID',,
3917,18261,CCN_ID',,
3918,18262,CCN_ID',,
3919,18263,CCN_ID',,
3920,18264,CCN_ID',,
3921,18265,CCN_ID',,
3922,18266,CCN_ID',,
3923,18267,CCN_ID',,
3924,18268,CCN_ID',,
3925,18269,CCN_ID',,
3926,18270,CCN_ID',,
3927,18271,CCN_ID',,
3928,18272,CCN_ID',,
3929,18273,CCN_ID',,
3930,18274,CCN_ID',,
3931,18275,CCN_ID',,
3932,18276,CCN_ID',,
3933,18277,CCN_ID',,
3934,18278,CCN_ID',,
3935,18279,CCN_ID',,
3936,18280,CCN_ID',,
3937,18281,CCN_ID',,
3938,18282,CCN_ID',,
3939,18283,CCN_ID',,
3940,18284,CCN_ID',,
3941,18285,CCN_ID',,
3942,18286,CCN_ID',,
3943,18287,CCN_ID',,
3944,18288,CCN_ID',,
3945,18289,CCN_ID',,
3946,18290,CCN_ID',,
3947,18291,CCN_ID',,
3948,18292,CCN_ID',,
3949,18293,CCN_ID',,
3950,18294,CCN_ID',,
3951,18295,CCN_ID',,
3952,18296,CCN_ID',,
3953,18297,CCN_ID',,
3954,18298,CCN_ID',,
3955,18299,CCN_ID',,
3956,18300,CCN_ID',,
3957,18301,CCN_ID',,
3958,18302,CCN_ID',,
3959,18303,CCN_ID',,
3960,18304,CCN_ID',,
3961,18305,CCN_ID',,
3962,18306,CCN_ID',,
3963,18307,CCN_ID',,
3964,18308,CCN_ID',,
3965,18309,CCN_ID',,
3966,18310,CCN_ID',,
3967,18311,CCN_ID',,
3968,18312,CCN_ID',,
3969,18313,CCN_ID',,
3970,18314,CCN_ID',,
3971,18315,CCN_ID',,
3972,18316,CCN_ID',,
3973,18317,CCN_ID',,
3974,18318,CCN_ID',,
3975,18319,CCN_ID',,
3976,18320,CCN_ID',,
3977,18321,CCN_ID',,
3978,18322,CCN_ID',,
3979,18323,CCN_ID',,
3980,18324,CCN_ID',,
3981,18325,CCN_ID',,
3982,18326,CCN_ID',,
3983,18327,CCN_ID',,
3984,18328,CCN_ID',,
3985,18329,CCN_ID',,
3986,18330,CCN_ID',,
3987,18331,CCN_ID',,
3988,18332,CCN_ID',,
3989,18333,CCN_ID',,
3990,18334,CCN_ID',,
3991,18335,CCN_ID',,
3992,18336,CCN_ID',,
3993,18337,CCN_ID',,
3994,18338,CCN_ID',,
3995,18339,CCN_ID',,
3996,18340,CCN_ID',,
3997,18341,CCN_ID',,
3998,18342,CCN_ID',,
3999,18343,CCN_ID',,
4000,18344,CCN_ID',,
4001,18345,CCN_ID',,
4002,18346,CCN_ID',,
4003,18347,CCN_ID',,
4004,18348,CCN_ID',,
4005,18349,CCN_ID',,
4006,18350,CCN_ID',,
4007,18351,CCN_ID',,
4008,18352,CCN_ID',,
4009,18353,CCN_ID',,
4010,18354,CCN_ID',,
4011,18355,CCN_ID',,
4012,18356,CCN_ID',,
4013,18357,CCN_ID',,
4014,18358,CCN_ID',,
4015,18359,CCN_ID',,
4016,18360,CCN_ID',,
4017,18361,CCN_ID',,
4018,18362,CCN_ID',,
4019,18363,CCN_ID',,
4020,18364,CCN_ID',,
4021,18365,CCN_ID',,
4022,18366,CCN_ID',,
4023,18367,CCN_ID',,
4024,18368,CCN_ID',,
4025,18369,CCN_ID',,
4026,18370,CCN_ID',,
4027,18371,CCN_ID',,
4028,18372,CCN_ID',,
4029,18373,CCN_ID',,
4030,18374,CCN_ID',,
4031,18375,CCN_ID',,
4032,18376,CCN_ID',,
4033,18377,CCN_ID',,
4034,18378,CCN_ID',,
4035,18379,CCN_ID',,
4036,18380,CCN_ID',,
4037,18381,CCN_ID',,
4038,18382,CCN_ID',,
4039,18383,CCN_ID',,
4040,18384,CCN_ID',,
4041,18385,CCN_ID',,
4042,18386,CCN_ID',,
4043,18387,CCN_ID',,
